timestamp,voltage_pu,active_power_kw,reactive_power_kvar,frequency_hz,temperature_c,label,attack_type,severity
23,1.003252075122507,85.40846291277275,8.540846291277274,49.861867118982744,33.81190156850758,attack,false_power,medium
24,1.2402433671619584,27.34538246821848,2.7345382468218484,50.032877943098455,34.866515629181194,attack,overvoltage,high
25,0.9852921772396798,26.740437622663066,2.6740437622663067,54.92800823272949,45.289774087979836,attack,frequency_attack,critical
26,1.0331115207181858,73.5950612558922,7.3595061255892205,49.832352721528885,14.804799641986978,attack,false_power,medium
27,1.1050691573967442,15.020434661234383,1.5020434661234383,50.05660215508161,43.615803691540236,attack,overvoltage,medium
28,0.7546646154156086,24.237707490195287,2.423770749019529,49.98718827960002,45.208829805061434,attack,undervoltage,high
29,1.0286597595665625,28.414134863832324,2.8414134863832325,45.25269215165156,26.68354283068984,attack,frequency_attack,critical
30,1.0082815512089431,21.27881271773258,2.127881271773258,54.413783345202596,36.45980749107472,attack,frequency_attack,critical
31,0.7818214854250136,27.720951327431685,2.7720951327431687,49.99667812427635,28.253422402800858,attack,undervoltage,high
32,1.1743047383049108,21.245581547323756,2.1245581547323757,49.88451030006359,33.15459369102608,attack,overvoltage,high
33,0.7921877905742969,26.915318095349928,2.691531809534993,49.94942962498171,35.7705627514306,attack,undervoltage,high
34,0.9910672736478457,28.22645870430796,2.822645870430796,54.477792962175904,38.93946943779365,attack,frequency_attack,critical
35,1.2681254645728912,19.160966020077154,1.9160966020077155,50.06088312217511,13.399703783506812,attack,overvoltage,high
36,0.8457941286735878,18.304394455349808,1.8304394455349808,49.84397638245549,26.112737283262483,attack,undervoltage,high
37,1.0094296393899167,56.68914488750582,5.668914488750582,50.062637529342666,35.96748282373681,attack,false_power,medium
38,0.8360498052948727,17.344340310567958,1.7344340310567958,49.973886830347205,27.960816868137627,attack,undervoltage,high
39,1.1907044498887152,24.231004346347575,2.4231004346347578,50.00637653220277,36.22098209567716,attack,overvoltage,high
40,0.9850799616855099,54.86733457662668,5.486733457662669,50.11870594684833,49.215995139867786,attack,false_power,medium
41,1.0100243165576017,12.351837661699426,1.2351837661699427,53.77122462122125,44.2282881084985,attack,frequency_attack,critical
42,1.1788630905632473,25.93346755968952,2.5933467559689523,50.02198643641456,28.204111388143723,attack,overvoltage,high
43,1.0356612500628803,57.21281181635704,5.721281181635704,49.996615853769875,40.51392026644649,attack,false_power,medium
44,0.7272845141702139,24.886436062358328,2.488643606235833,50.17205884789294,52.59984972010132,attack,undervoltage,high
45,1.003421208638528,56.72339903607724,5.672339903607725,49.941945142237074,19.101554040661135,attack,false_power,medium
46,1.0117658317585905,65.71191097493602,6.571191097493602,50.047980276058595,44.92771854155216,attack,false_power,medium
47,0.9820737127372775,20.299463566185185,2.0299463566185185,52.51092409148323,41.17058478948097,attack,frequency_attack,critical
48,0.9968696141034775,33.128847875846,3.3128847875846,52.39426884321686,37.64884305345539,attack,frequency_attack,critical
49,0.740508186376489,24.257011409559947,2.425701140955995,49.942619882258384,52.80354939202964,attack,undervoltage,high
50,1.2084739805949831,27.776085555858536,2.7776085555858536,50.14375316116384,29.461822574319,attack,overvoltage,high
51,0.9799625546815851,67.71024564872339,6.771024564872339,50.01958364495617,32.12460303823461,attack,false_power,medium
52,1.1132105416764155,28.88808329660979,2.888808329660979,49.93532737073093,31.021077159270668,attack,overvoltage,medium
53,1.0066607857849874,24.373527785986884,2.4373527785986884,53.41426022029269,29.41200583267281,attack,frequency_attack,critical
54,0.9994583075355452,29.743436091921865,2.9743436091921867,46.848919232091774,30.38865835821413,attack,frequency_attack,critical
55,0.8457127711288525,29.324565250266623,2.9324565250266623,49.93784227702859,30.18290008062819,attack,undervoltage,high
56,0.8610705902837898,19.904795921286492,1.9904795921286493,50.062415229818775,33.64796252524528,attack,undervoltage,medium
57,1.2819188050066812,24.438824366492717,2.4438824366492717,49.9035915857857,40.209341054795146,attack,overvoltage,high
58,1.0127221129747843,86.63344309747683,8.663344309747684,49.95623300288348,27.574293331299884,attack,false_power,medium
59,0.9848119522102735,92.36984428485113,9.236984428485114,50.12235438015202,44.22529006594562,attack,false_power,medium
60,1.2096920479370983,20.787761734493603,2.0787761734493606,49.90178828490099,40.32003971981087,attack,overvoltage,high
61,1.2395229355868145,28.42892837226718,2.842892837226718,50.01268947111941,42.13201333520317,attack,overvoltage,high
62,1.0126366019163007,18.50678682561623,1.8506786825616233,45.04941657798976,50.22319170084477,attack,frequency_attack,critical
63,1.0345853881371936,85.59881549691355,8.559881549691355,50.03563852476061,32.15151360825151,attack,false_power,medium
64,0.8125004760649965,24.694460362525067,2.469446036252507,49.934087075358214,54.63629063188337,attack,undervoltage,high
65,0.9905042908875754,24.096550267152452,2.4096550267152455,45.23770183283204,37.86924219936013,attack,frequency_attack,critical
66,0.976213167397513,76.55212997305185,7.655212997305185,50.06381292271223,43.31705201583619,attack,false_power,medium
67,0.8049541548585725,36.58764421004534,3.658764421004534,50.0793995052929,36.04672948450868,attack,undervoltage,high
68,0.8394585232769728,26.71261719308257,2.671261719308257,50.048059386384736,41.640722824048275,attack,undervoltage,high
69,1.0436307362086998,53.62904012164879,5.362904012164879,49.95208392228114,45.487861333845245,attack,false_power,medium
70,1.0132048351655607,26.343839724627884,2.6343839724627887,45.88225041463138,45.611460321779376,attack,frequency_attack,critical
71,0.7662670704064717,31.419643579472762,3.1419643579472765,50.16014629758394,17.251082208540517,attack,undervoltage,high
72,1.0014751443659182,50.560667046367854,5.056066704636786,49.91348388966492,30.5358956295863,attack,false_power,medium
73,0.9662816894858242,68.41838741831977,6.841838741831977,49.99789845741588,30.35986552669744,attack,false_power,medium
74,0.8614549019505635,34.470348871405704,3.4470348871405707,49.831533241295446,40.07648190841994,attack,undervoltage,medium
75,1.2943578340662882,28.45488695968365,2.845488695968365,49.969508238065515,26.93459264119351,attack,overvoltage,high
76,0.8243424409249434,31.326185109078814,3.1326185109078817,50.012769434818836,22.872287535888972,attack,undervoltage,high
77,0.9972700774014601,22.61757241857719,2.261757241857719,46.55145919094573,22.45580665425449,attack,frequency_attack,critical
78,0.9980651501240758,77.69407916687513,7.769407916687513,49.875466319107225,30.023067299462333,attack,false_power,medium
79,0.992659675519225,31.288065212981994,3.1288065212981997,54.30399086772926,44.64983997638183,attack,frequency_attack,critical
80,0.8602095275767909,29.874647464122592,2.9874647464122592,50.06673699891438,32.73862052546854,attack,undervoltage,medium
81,1.1239520028962104,26.450331378808443,2.6450331378808443,49.99027845857104,34.17516248579857,attack,overvoltage,medium
82,1.2118291653840279,18.880343450159053,1.8880343450159054,49.94399128518192,44.38589465137588,attack,overvoltage,high
83,0.9940902923401753,71.81122248205102,7.181122248205103,50.13631145301706,24.065562957763376,attack,false_power,medium
84,1.0524903592467274,73.90335096362384,7.390335096362384,49.93849870822083,30.41938058852133,attack,false_power,medium
85,1.0078230569987532,55.54502325347039,5.554502325347039,50.01814851075894,33.186992527071126,attack,false_power,medium
86,0.9873180128916753,22.759178908815603,2.2759178908815603,45.774295246246524,44.160554408786595,attack,frequency_attack,critical
87,0.9985364747458891,19.15009336724023,1.9150093367240233,52.33975581186303,30.306999297807863,attack,frequency_attack,critical
88,1.1554174833073414,20.205113026932416,2.0205113026932415,49.878534527991064,37.926694559591375,attack,overvoltage,high
89,1.157532439691248,30.897497617368103,3.0897497617368104,50.06343437180506,41.43977044100989,attack,overvoltage,high
90,1.0079479668852167,98.99434126475728,9.899434126475729,50.06337740560773,21.960713725069418,attack,false_power,medium
91,1.0227585074708416,88.5242896005503,8.85242896005503,49.9993865877517,44.21966340239497,attack,false_power,medium
92,0.812797539273793,24.279427304267923,2.4279427304267927,50.045965294000844,36.59786147567854,attack,undervoltage,high
93,0.9994212037971766,54.89820633188435,5.489820633188436,49.84854062009828,20.80141600233554,attack,false_power,medium
94,0.7302183450271655,18.194448589205834,1.8194448589205834,49.99082002492143,28.54681145954026,attack,undervoltage,high
95,1.1736095803499336,24.693344003844906,2.469334400384491,49.9885300209345,41.6271706738187,attack,overvoltage,high
96,0.7012162730843146,22.805041391904833,2.2805041391904832,50.29087828929052,35.90011836856039,attack,undervoltage,high
97,1.0328415558484372,19.3803052001992,1.93803052001992,52.98873927532211,26.263912731038502,attack,frequency_attack,critical
98,1.0059858748777015,33.77356556630827,3.3773565566308275,52.681870184594665,50.02656403622111,attack,frequency_attack,critical
99,0.9933767658853111,52.225152805386806,5.222515280538681,49.85040508065277,33.41785512783897,attack,false_power,medium
100,0.725058340699902,19.993558168548113,1.9993558168548113,49.95948079058569,34.11623061850245,attack,undervoltage,high
101,1.0121811729731083,27.628306392422495,2.7628306392422495,54.116111659529714,27.632528452425152,attack,frequency_attack,critical
102,1.0258873714531054,26.713108586539455,2.671310858653946,53.11731190635062,34.89914526880454,attack,frequency_attack,critical
103,0.8224546543798604,28.048779138533,2.8048779138533,49.984980758747234,19.65098706723417,attack,undervoltage,high
104,1.0297004634965679,68.44375586229809,6.844375586229809,50.10991430664803,21.950515897102683,attack,false_power,medium
105,0.993328014659995,62.807902340253634,6.280790234025364,49.8616653030213,30.456961660055484,attack,false_power,medium
106,1.0285817797087469,94.5289807101912,9.45289807101912,50.05202119722905,25.53960538407415,attack,false_power,medium
107,1.2197190149268784,21.72036446055644,2.172036446055644,50.08842288178875,24.19170931298894,attack,overvoltage,high
108,0.9675775248392686,80.33422966940478,8.033422966940478,50.11718647718052,34.11978168062015,attack,false_power,medium
109,0.7417438436270377,24.46541947975626,2.4465419479756263,49.8847044116677,44.04670966633566,attack,undervoltage,high
110,1.00221489891538,80.24018106728874,8.024018106728874,50.065467439510236,36.81224295124321,attack,false_power,medium
111,1.0273180160190536,90.43158791173057,9.043158791173058,50.0095726533701,42.36660044796646,attack,false_power,medium
112,1.030637072872657,50.499678850078524,5.049967885007852,50.112697119962085,20.682770413584194,attack,false_power,medium
113,1.0007349745633902,27.23370768652627,2.723370768652627,47.51364360931117,26.91106280653284,attack,frequency_attack,critical
114,0.8507792276444401,33.91155745742043,3.391155745742043,50.025467935254376,28.044492088633998,attack,undervoltage,medium
115,0.9966130744707606,88.52279392660259,8.85227939266026,49.91920876409519,40.47029932757749,attack,false_power,medium
116,1.230676913273601,24.297863110175044,2.4297863110175046,50.030523677259666,34.16012008556069,attack,overvoltage,high
117,1.1423347085352338,28.936575213414155,2.8936575213414155,50.007807300791136,31.2527984300499,attack,overvoltage,medium
118,0.9761185094007332,73.00936629825632,7.300936629825633,50.06012678950562,35.219839133547666,attack,false_power,medium
119,0.9950103117057753,65.22316189181913,6.522316189181914,50.07016326438083,27.42893117848764,attack,false_power,medium
120,1.0047687671421348,63.98125231407931,6.398125231407931,49.763449620307235,35.74946601921711,attack,false_power,medium
121,1.0040147964756758,26.08915755072797,2.608915755072797,46.92866585835796,38.656301186167475,attack,frequency_attack,critical
122,0.8750108298136292,22.060103492599744,2.2060103492599743,49.92353141082775,27.299821202362047,attack,undervoltage,medium
123,0.7714402985463255,20.696949255968406,2.0696949255968407,49.99758689698939,34.871475848249645,attack,undervoltage,high
124,0.764954077985231,23.44587019516597,2.344587019516597,50.04182605851215,31.618983628187134,attack,undervoltage,high
125,1.2080073547865817,23.938604033292656,2.3938604033292656,50.06538211954893,40.35672770714807,attack,overvoltage,high
126,0.7117035001343497,20.639549651168927,2.063954965116893,50.250855639662326,51.26509277277907,attack,undervoltage,high
127,0.987550419365068,24.00113584390517,2.4001135843905175,47.385812650799885,24.118057969562557,attack,frequency_attack,critical
128,1.153286996785142,25.2330556154575,2.52330556154575,49.95342464749469,39.89919992302079,attack,overvoltage,high
129,0.9762798856498405,25.388947641014482,2.5388947641014483,52.85097007296404,41.45874012952134,attack,frequency_attack,critical
130,1.2680871256464896,20.764010263824435,2.0764010263824435,49.82877335206929,28.87908919860191,attack,overvoltage,high
131,1.2720738497338355,22.499986344468603,2.2499986344468605,50.12829190395535,37.457205842644186,attack,overvoltage,high
132,1.1738734983946222,24.847142608732984,2.4847142608732984,50.07333670721918,33.87516202642879,attack,overvoltage,high
133,1.0306559210188149,23.958390350506154,2.3958390350506154,52.69353534548854,41.92665991504164,attack,frequency_attack,critical
134,1.0130020185109792,23.239780983657557,2.323978098365756,45.143956656485855,28.772933219621095,attack,frequency_attack,critical
135,1.020215300060704,91.76317640587807,9.176317640587808,50.15126690591948,39.660328677589504,attack,false_power,medium
136,1.18372935808552,21.783772320543157,2.178377232054316,50.11380511596835,41.98378279361377,attack,overvoltage,high
137,0.9705930888060389,19.82100034262028,1.982100034262028,47.25803250015317,35.01553890288019,attack,frequency_attack,critical
138,1.190965148108851,29.488883941446147,2.948888394144615,49.97874174184176,33.78877672374297,attack,overvoltage,high
139,1.008040573128508,71.27498662935989,7.127498662935989,50.029381069845485,16.8457020796812,attack,false_power,medium
140,0.854532030882557,27.13620816128279,2.7136208161282793,49.94387608921157,40.718646678327794,attack,undervoltage,medium
141,0.9935881189064423,98.31767163678336,9.831767163678336,50.051788172782146,41.356521449603264,attack,false_power,medium
142,1.1965156304496936,21.707794752286194,2.1707794752286196,49.95607239082871,33.164868964096996,attack,overvoltage,high
143,0.9928710019570403,91.88826955333818,9.188826955333818,49.95818585018628,44.752376063135074,attack,false_power,medium
144,0.7721421224584437,21.716482746084452,2.171648274608445,50.1227361346407,23.948954974585334,attack,undervoltage,high
145,0.9933048828722423,96.81941403733066,9.681941403733067,49.97531992411628,34.75266887568453,attack,false_power,medium
146,1.1769011941104193,24.648371726595965,2.4648371726595966,50.07876415597966,24.92501010634725,attack,overvoltage,high
147,1.1115818659825214,22.23927951913386,2.223927951913386,50.11608916263279,27.984626608659575,attack,overvoltage,medium
148,1.2805024075601867,30.30437829133843,3.0304378291338434,50.111048631864485,47.30021577712558,attack,overvoltage,high
149,1.0205081321045089,25.657467207192415,2.5657467207192415,52.113061411964225,23.47053158142504,attack,frequency_attack,critical
150,1.0252288979084037,22.74806048796062,2.2748060487960617,46.99499610404072,35.74946789551688,attack,frequency_attack,critical
151,0.9981190922964859,35.72817552690451,3.572817552690451,52.67249359978964,28.82232832060692,attack,frequency_attack,critical
152,1.2517324441172981,8.235720326751746,0.8235720326751746,49.96154085288559,27.60809190515389,attack,overvoltage,high
153,1.1289198214276033,17.252724657124556,1.7252724657124556,49.98001372584392,31.354518844859523,attack,overvoltage,medium
154,1.263921576839095,31.38314877929089,3.1383148779290893,49.940585920834714,39.032858266586324,attack,overvoltage,high
155,0.9587285319554671,63.83337509911405,6.383337509911406,50.02028139680919,28.013145781486333,attack,false_power,medium
156,0.7834029964701321,26.778650767423983,2.6778650767423984,49.956820818355496,42.701655877128694,attack,undervoltage,high
157,1.1330735045873142,28.733701626622445,2.8733701626622445,49.94608246232529,30.99960900799753,attack,overvoltage,medium
158,1.0077626773745874,65.43373905503044,6.543373905503045,50.00463948196101,39.13182235572584,attack,false_power,medium
159,1.1433805473311165,19.658816465918783,1.9658816465918783,50.020026955460295,39.64071470964708,attack,overvoltage,medium
160,0.7112748623571081,19.830916619605873,1.9830916619605874,50.186218342330704,34.22450874492384,attack,undervoltage,high
161,0.7902004410063789,27.77944759734054,2.777944759734054,50.07607731829105,38.15210440862215,attack,undervoltage,high
162,1.159143922283231,25.77138707338409,2.5771387073384093,49.88213959359855,34.16291691586717,attack,overvoltage,high
163,1.2280684311869645,19.20314667102402,1.920314667102402,50.0800288836105,28.686544512417864,attack,overvoltage,high
164,0.9982323633148413,67.53449992284732,6.753449992284732,49.98171172352284,38.107228509002695,attack,false_power,medium
165,0.8599475498164787,23.553910295413516,2.3553910295413516,49.916878023672844,26.37276029592966,attack,undervoltage,medium
166,1.1637252498892636,16.603359680147598,1.6603359680147598,50.00448601797772,38.56696549775921,attack,overvoltage,high
167,1.006310950734493,23.28948668066315,2.328948668066315,52.07783420978974,26.049790128888795,attack,frequency_attack,critical
168,1.1936772166162655,28.14649167736327,2.8146491677363272,50.005189504680125,16.562449771576535,attack,overvoltage,high
169,0.74038132137706,14.95845715014001,1.495845715014001,49.86592042825329,29.658834697189196,attack,undervoltage,high
170,1.051273660263168,18.34411482770568,1.8344114827705682,46.68659212858498,22.733361301121352,attack,frequency_attack,critical
171,1.0081849096806814,25.568104048141173,2.5568104048141174,47.18573427916371,30.267783045362435,attack,frequency_attack,critical
172,1.1234800647336514,29.165386510332254,2.9165386510332256,50.052736579545495,38.024555791239166,attack,overvoltage,medium
173,1.0018955099865319,17.150027926256666,1.7150027926256666,53.98906741084146,41.621519890692184,attack,frequency_attack,critical
174,1.2987831729931614,27.82986274542055,2.782986274542055,50.23483843745617,40.18296929304287,attack,overvoltage,high
175,0.7452436412267817,25.332952585991723,2.5332952585991726,49.930726530379644,12.388989079849217,attack,undervoltage,high
176,0.7314938391895253,28.36512916928104,2.836512916928104,50.215104036310244,15.831031791869915,attack,undervoltage,high
177,0.9935259339610967,23.099308298521812,2.3099308298521812,45.2999482677302,54.69113994815818,attack,frequency_attack,critical
178,1.0063507853839884,25.402850695057822,2.5402850695057824,52.51200659177775,30.168839185381756,attack,frequency_attack,critical
179,0.8311275325893517,21.58119005104404,2.158119005104404,50.19297678487039,37.56954945546312,attack,undervoltage,high
180,0.9806064158479173,33.0545496822417,3.3054549682241703,47.33693797458287,29.53945457425516,attack,frequency_attack,critical
181,0.9927045248281609,21.615454741382532,2.1615454741382534,47.68633257697576,30.056019818425764,attack,frequency_attack,critical
182,0.7504567463009442,31.58735303186279,3.1587353031862793,49.95519412547616,36.39194042479976,attack,undervoltage,high
183,1.0061262416839951,31.722603208824964,3.1722603208824967,47.18125095789134,50.324171978435075,attack,frequency_attack,critical
184,0.8727887219196907,22.369327299057737,2.236932729905774,50.011957929782675,32.02995411143981,attack,undervoltage,medium
185,0.9937743622663519,92.13217132132473,9.213217132132474,49.95939057261716,36.34548278694607,attack,false_power,medium
186,0.7333807565112417,28.128580983598937,2.812858098359894,50.15001174775536,33.15921436577637,attack,undervoltage,high
187,0.724083344805563,29.43939533919451,2.943939533919451,50.03550998957282,21.64885309260027,attack,undervoltage,high
188,0.999694723085598,57.48697193463532,5.748697193463532,50.02035789855195,41.191646517674585,attack,false_power,medium
189,1.012596230768837,52.196775355255056,5.219677535525506,49.928097740033515,35.82746405337789,attack,false_power,medium
190,1.0458960771706338,73.83609498653587,7.383609498653588,49.99112723370888,29.90914300940852,attack,false_power,medium
191,0.798351538895513,18.390382934454646,1.8390382934454648,50.04748473622692,33.955342099121815,attack,undervoltage,high
192,1.2240557197062345,29.722417862877325,2.9722417862877326,50.02706453942316,40.453610554049,attack,overvoltage,high
193,1.203498863229332,17.968308349757717,1.7968308349757718,49.953237498134634,44.12059442789076,attack,overvoltage,high
194,1.1047891367359113,22.401825624085134,2.2401825624085134,50.181403649650726,18.770966985244204,attack,overvoltage,medium
195,0.9943595855404718,26.505844143349627,2.650584414334963,52.796466951878216,39.286266416748774,attack,frequency_attack,critical
196,1.0218207594225777,70.01408402634047,7.0014084026340475,49.97663519278505,43.80912779908216,attack,false_power,medium
197,0.7027432214144863,37.32992345891721,3.732992345891721,49.869900966616896,32.98667970318975,attack,undervoltage,high
198,0.8990319797421392,23.447230828505013,2.3447230828505012,49.95645574927207,36.17082928540484,attack,undervoltage,medium
199,0.9728822992321756,80.43802570643656,8.043802570643656,49.9232546736981,36.139591969542145,attack,false_power,medium
200,0.9970171030816796,55.23946325731482,5.523946325731482,50.05095615304033,24.639372554165362,attack,false_power,medium
201,0.9598119877379265,88.57857145973409,8.85785714597341,49.93238001211216,40.58227446121162,attack,false_power,medium
202,1.0052007893047914,24.75176651600613,2.475176651600613,52.360343575748104,27.528115375781965,attack,frequency_attack,critical
203,1.013814838780014,78.20611326475674,7.8206113264756745,49.808620209181214,50.44025061223408,attack,false_power,medium
204,1.2632681215207928,27.533234493566482,2.7533234493566483,49.889097279226505,29.5082189483863,attack,overvoltage,high
205,0.9902775157130543,58.18732932431279,5.8187329324312795,50.16334977387243,46.74966650476475,attack,false_power,medium
206,1.1438822920930747,26.44102091639304,2.6441020916393043,50.17198982056781,46.29462314240944,attack,overvoltage,medium
207,1.019259397212291,96.39651265125431,9.639651265125432,49.852492968488576,35.65654608594856,attack,false_power,medium
208,0.9749269813827232,59.089818701218945,5.908981870121895,50.22729836243066,29.730613762524587,attack,false_power,medium
209,0.858569805802493,30.763400881360894,3.0763400881360896,50.00366860896444,28.43015989972524,attack,undervoltage,medium
210,0.9835336905447243,50.015462996530424,5.001546299653043,49.831555856952434,43.80181415513638,attack,false_power,medium
211,1.0257389321192436,93.00458923673305,9.300458923673306,50.00158969796628,40.88097873250196,attack,false_power,medium
212,1.2699355734667903,25.94468303740503,2.5944683037405034,50.17598872170218,34.28901427950782,attack,overvoltage,high
213,1.0223703451769146,22.195046153389626,2.2195046153389626,54.57955831892024,33.0351194660653,attack,frequency_attack,critical
214,0.993301258550344,89.83331833379589,8.983331833379589,50.01023467455705,39.27441292236837,attack,false_power,medium
215,1.0076530736925426,59.652571561135716,5.965257156113572,49.97559910587385,31.11248886775206,attack,false_power,medium
216,0.7009182458642413,28.913883473153064,2.8913883473153064,49.97435037355418,35.15435697855557,attack,undervoltage,high
217,1.0061199506079432,31.348793126783164,3.1348793126783168,47.933412133764435,30.882462911876928,attack,frequency_attack,critical
218,0.9882642012883142,19.885040750099492,1.9885040750099492,53.75503162272903,38.798182693691025,attack,frequency_attack,critical
219,1.1229907691744627,14.278360008982462,1.4278360008982462,49.93411416603044,33.406450034344694,attack,overvoltage,medium
220,1.1211423235596079,25.206408792729015,2.520640879272902,49.98145032847216,41.69834476447079,attack,overvoltage,medium
221,1.0294915477490914,70.17404926673706,7.017404926673706,49.8634902238454,42.60337797624693,attack,false_power,medium
222,1.1393570272374893,12.043200618147301,1.2043200618147303,50.106498294549525,25.744985583135396,attack,overvoltage,medium
223,0.9586874683289129,22.746402561331315,2.274640256133132,53.94117380989325,37.98121781776176,attack,frequency_attack,critical
224,0.9893169657655362,91.44977010552557,9.144977010552557,50.037201775009144,32.834306725786575,attack,false_power,medium
225,1.024980974437288,22.241404491768108,2.224140449176811,45.683501089587864,24.2274021150455,attack,frequency_attack,critical
226,1.1527248300476454,28.838272599752663,2.8838272599752663,49.96691107493738,44.802442472489666,attack,overvoltage,high
227,1.0226156178357144,15.424627890707427,1.5424627890707427,52.74952653812987,38.18604990192028,attack,frequency_attack,critical
228,1.1181815152447305,26.98497001976538,2.698497001976538,50.126841287956104,22.162928686948216,attack,overvoltage,medium
229,0.7993166179307241,22.474324239156015,2.2474324239156016,49.88510689079846,27.914963917401735,attack,undervoltage,high
230,1.154244003319767,11.64617455396751,1.164617455396751,50.15938139485648,41.303197994283245,attack,overvoltage,high
231,1.2938265215038762,22.322499508059632,2.2322499508059632,50.036847287326594,13.256390715381489,attack,overvoltage,high
232,0.9928160703388017,50.901003551922635,5.090100355192264,50.03434528620307,40.75210995448382,attack,false_power,medium
233,0.8474080329276803,27.766086006486788,2.7766086006486788,49.854244083297495,37.27935873486621,attack,undervoltage,high
234,1.0047753734773646,26.090705548998816,2.6090705548998816,46.94522249796004,33.32213008470022,attack,frequency_attack,critical
235,1.000964121806531,74.02439476349147,7.402439476349148,49.859498927655274,41.3449900414964,attack,false_power,medium
236,0.8863411827786908,16.93365912004466,1.693365912004466,49.989025248820084,19.481153060677208,attack,undervoltage,medium
237,0.9985115564855908,26.0028387096596,2.60028387096596,47.595586367351856,33.54631813135914,attack,frequency_attack,critical
238,0.8608288874867202,28.020330409939238,2.802033040993924,50.1160478377736,19.778136893739365,attack,undervoltage,medium
239,0.9826138901654453,19.33687999268892,1.9336879992688922,46.03801134487001,30.767543142460305,attack,frequency_attack,critical
240,0.8245955653319768,23.00387646111435,2.3003876461114348,49.98879022426867,39.14921434469021,attack,undervoltage,high
241,0.7280523740057203,22.392789029167254,2.2392789029167255,50.192192692559836,29.883080308458286,attack,undervoltage,high
242,1.2401777799229525,19.089959278468314,1.9089959278468314,50.185389396182465,29.580144419093862,attack,overvoltage,high
243,0.850568014773496,23.53200451917511,2.353200451917511,50.03202540198257,39.287808575461185,attack,undervoltage,medium
244,1.272124138700243,20.697571754202073,2.0697571754202073,50.13398231594959,40.52355499136451,attack,overvoltage,high
245,0.7800374427078911,17.93638875878497,1.7936388758784974,49.9668318444872,39.782558205974944,attack,undervoltage,high
246,0.9693407293254088,83.08828536252626,8.308828536252626,49.841084263560404,35.20109671027347,attack,false_power,medium
247,0.9987344930578291,25.981987717559967,2.598198771755997,46.89162349958267,34.76854039106539,attack,frequency_attack,critical
248,1.006061852632168,53.8517991640754,5.385179916407541,50.02245165687419,36.14984287904541,attack,false_power,medium
249,1.0136585326071508,16.695215310823787,1.6695215310823788,54.38988319831754,44.62759888182998,attack,frequency_attack,critical
250,1.0125097716582598,30.739339329535,3.0739339329535,47.185255552268856,35.01351034449045,attack,frequency_attack,critical
251,0.8270605699338667,25.92576173712061,2.592576173712061,50.059537526320156,36.37521238171011,attack,undervoltage,high
252,1.0231650430034325,16.595657025598,1.6595657025598003,53.97230357485928,46.15397268306625,attack,frequency_attack,critical
253,0.9822761868817645,27.034104229677972,2.7034104229677975,52.52453539340877,24.19197487958952,attack,frequency_attack,critical
